Date,Invoiced_Quantity,Plan_Quantity,Date2,Order_Quantity,Monday_number,Logic,Ordered_ratio_avg,customer_id
2019-09-01 00:00:00+00:00,24.5,0.0,2019-09-01 00:00:00+00:00,24.5,1,assume plan,0.5913312693498451,1249
2019-11-01 00:00:00+00:00,24.5,0.0,2019-11-01 00:00:00+00:00,24.5,1,assume plan,0.5913312693498451,1249
2020-02-01 00:00:00+00:00,24.5,0.0,2020-02-01 00:00:00+00:00,24.5,1,assume plan,0.5913312693498451,1249
2020-06-01 00:00:00+00:00,24.5,0.0,2020-06-01 00:00:00+00:00,24.5,1,assume plan,0.5913312693498451,1249
2020-10-01 00:00:00+00:00,24.5,0.0,0,0.0,1,assume plan,0.5913312693498451,1249
2021-01-01 00:00:00+00:00,23.275,0.0,2021-01-01 00:00:00+00:00,24.5,1,assume plan,0.5913312693498451,1249
2020-09-01 00:00:00+00:00,0.0,0.0,2020-09-01 00:00:00+00:00,24.5,1,assume plan,0.5913312693498451,1249
2018-01-01 00:00:00+00:00,47.775,0.0,0,0.0,2,assume plan,0.5325077399380804,1249
2018-02-01 00:00:00+00:00,24.5,0.0,0,0.0,2,assume plan,0.5325077399380804,1249
2018-04-01 00:00:00+00:00,24.5,0.0,0,0.0,2,assume plan,0.5325077399380804,1249
2018-06-01 00:00:00+00:00,24.5,0.0,0,0.0,2,assume plan,0.5325077399380804,1249
2018-07-01 00:00:00+00:00,23.275,0.0,0,0.0,2,assume plan,0.5325077399380804,1249
2018-08-01 00:00:00+00:00,24.5,0.0,0,0.0,2,assume plan,0.5325077399380804,1249
2018-10-01 00:00:00+00:00,24.5,0.0,2018-10-01 00:00:00+00:00,24.5,2,assume plan,0.5325077399380804,1249
2018-12-01 00:00:00+00:00,24.5,0.0,2018-12-01 00:00:00+00:00,24.5,2,assume plan,0.5325077399380804,1249
2019-01-01 00:00:00+00:00,24.5,0.0,2019-01-01 00:00:00+00:00,24.5,2,assume plan,0.5325077399380804,1249
2019-02-01 00:00:00+00:00,24.5,0.0,0,0.0,2,assume plan,0.5325077399380804,1249
2019-07-01 00:00:00+00:00,24.5,0.0,2019-07-01 00:00:00+00:00,24.5,2,assume plan,0.5325077399380804,1249
2019-09-01 00:00:00+00:00,24.5,0.0,2019-09-01 00:00:00+00:00,24.5,2,assume plan,0.5325077399380804,1249
2019-11-01 00:00:00+00:00,24.5,0.0,2019-11-01 00:00:00+00:00,24.5,2,assume plan,0.5325077399380804,1249
2020-02-01 00:00:00+00:00,24.5,0.0,2020-02-01 00:00:00+00:00,24.5,2,assume plan,0.5325077399380804,1249
2020-06-01 00:00:00+00:00,24.5,0.0,2020-06-01 00:00:00+00:00,24.5,2,assume plan,0.5325077399380804,1249
2020-10-01 00:00:00+00:00,24.5,0.0,0,0.0,2,assume plan,0.5325077399380804,1249
2021-01-01 00:00:00+00:00,23.275,0.0,2021-01-01 00:00:00+00:00,24.5,2,assume plan,0.5325077399380804,1249
2018-01-01 00:00:00+00:00,47.775,0.0,0,0.0,3,assume plan,0.414860681114551,1249
2018-02-01 00:00:00+00:00,24.5,0.0,0,0.0,3,assume plan,0.414860681114551,1249
2018-04-01 00:00:00+00:00,24.5,0.0,0,0.0,3,assume plan,0.414860681114551,1249
2018-06-01 00:00:00+00:00,24.5,0.0,0,0.0,3,assume plan,0.414860681114551,1249
2018-07-01 00:00:00+00:00,23.275,0.0,0,0.0,3,assume plan,0.414860681114551,1249
2018-08-01 00:00:00+00:00,24.5,0.0,0,0.0,3,assume plan,0.414860681114551,1249
2018-10-01 00:00:00+00:00,24.5,0.0,2018-10-01 00:00:00+00:00,24.5,3,assume plan,0.414860681114551,1249
2018-12-01 00:00:00+00:00,24.5,0.0,2018-12-01 00:00:00+00:00,24.5,3,assume plan,0.414860681114551,1249
2019-01-01 00:00:00+00:00,24.5,0.0,2019-01-01 00:00:00+00:00,24.5,3,assume plan,0.414860681114551,1249
2019-02-01 00:00:00+00:00,24.5,0.0,0,0.0,3,assume plan,0.414860681114551,1249
2019-07-01 00:00:00+00:00,24.5,0.0,2019-07-01 00:00:00+00:00,24.5,3,assume plan,0.414860681114551,1249
2019-09-01 00:00:00+00:00,24.5,0.0,2019-09-01 00:00:00+00:00,24.5,3,assume plan,0.414860681114551,1249
2019-11-01 00:00:00+00:00,24.5,0.0,0,0.0,3,assume plan,0.414860681114551,1249
2020-02-01 00:00:00+00:00,24.5,0.0,0,0.0,3,assume plan,0.414860681114551,1249
2020-06-01 00:00:00+00:00,24.5,0.0,2020-06-01 00:00:00+00:00,24.5,3,assume plan,0.414860681114551,1249
2020-10-01 00:00:00+00:00,24.5,0.0,0,0.0,3,assume plan,0.414860681114551,1249
2021-01-01 00:00:00+00:00,23.275,0.0,2021-01-01 00:00:00+00:00,24.5,3,assume plan,0.414860681114551,1249
2018-01-01 00:00:00+00:00,47.775,0.0,0,0.0,4,assume plan,0.1795665634674922,1249
2018-02-01 00:00:00+00:00,24.5,0.0,0,0.0,4,assume plan,0.1795665634674922,1249
2018-04-01 00:00:00+00:00,24.5,0.0,0,0.0,4,assume plan,0.1795665634674922,1249
2018-06-01 00:00:00+00:00,24.5,0.0,0,0.0,4,assume plan,0.1795665634674922,1249
2018-07-01 00:00:00+00:00,23.275,0.0,0,0.0,4,assume plan,0.1795665634674922,1249
2018-08-01 00:00:00+00:00,24.5,0.0,0,0.0,4,assume plan,0.1795665634674922,1249
2018-10-01 00:00:00+00:00,24.5,0.0,0,0.0,4,assume plan,0.1795665634674922,1249
2018-12-01 00:00:00+00:00,24.5,0.0,0,0.0,4,assume plan,0.1795665634674922,1249
2019-01-01 00:00:00+00:00,24.5,0.0,0,0.0,4,assume plan,0.1795665634674922,1249
2019-02-01 00:00:00+00:00,24.5,0.0,0,0.0,4,assume plan,0.1795665634674922,1249
2019-07-01 00:00:00+00:00,24.5,0.0,2019-07-01 00:00:00+00:00,24.5,4,assume plan,0.1795665634674922,1249
2019-09-01 00:00:00+00:00,24.5,0.0,2019-09-01 00:00:00+00:00,24.5,4,assume plan,0.1795665634674922,1249
2019-11-01 00:00:00+00:00,24.5,0.0,0,0.0,4,assume plan,0.1795665634674922,1249
2020-02-01 00:00:00+00:00,24.5,0.0,0,0.0,4,assume plan,0.1795665634674922,1249
2020-06-01 00:00:00+00:00,24.5,0.0,0,0.0,4,assume plan,0.1795665634674922,1249
2020-10-01 00:00:00+00:00,24.5,0.0,0,0.0,4,assume plan,0.1795665634674922,1249
2021-01-01 00:00:00+00:00,23.275,0.0,2021-01-01 00:00:00+00:00,24.5,4,assume plan,0.1795665634674922,1249
2018-01-01 00:00:00+00:00,47.775,0.0,0,0.0,5,assume plan,0.1207430340557275,1249
2018-02-01 00:00:00+00:00,24.5,0.0,0,0.0,5,assume plan,0.1207430340557275,1249
2018-04-01 00:00:00+00:00,24.5,0.0,0,0.0,5,assume plan,0.1207430340557275,1249
2018-06-01 00:00:00+00:00,24.5,0.0,0,0.0,5,assume plan,0.1207430340557275,1249
2018-07-01 00:00:00+00:00,23.275,0.0,0,0.0,5,assume plan,0.1207430340557275,1249
2018-08-01 00:00:00+00:00,24.5,0.0,0,0.0,5,assume plan,0.1207430340557275,1249
2018-10-01 00:00:00+00:00,24.5,0.0,0,0.0,5,assume plan,0.1207430340557275,1249
2018-12-01 00:00:00+00:00,24.5,0.0,0,0.0,5,assume plan,0.1207430340557275,1249
2019-01-01 00:00:00+00:00,24.5,0.0,0,0.0,5,assume plan,0.1207430340557275,1249
2019-02-01 00:00:00+00:00,24.5,0.0,0,0.0,5,assume plan,0.1207430340557275,1249
2019-07-01 00:00:00+00:00,24.5,0.0,2019-07-01 00:00:00+00:00,24.5,5,assume plan,0.1207430340557275,1249
2019-09-01 00:00:00+00:00,24.5,0.0,0,0.0,5,assume plan,0.1207430340557275,1249
2019-11-01 00:00:00+00:00,24.5,0.0,0,0.0,5,assume plan,0.1207430340557275,1249
2020-02-01 00:00:00+00:00,24.5,0.0,0,0.0,5,assume plan,0.1207430340557275,1249
2020-06-01 00:00:00+00:00,24.5,0.0,0,0.0,5,assume plan,0.1207430340557275,1249
2020-10-01 00:00:00+00:00,24.5,0.0,0,0.0,5,assume plan,0.1207430340557275,1249
2021-01-01 00:00:00+00:00,23.275,0.0,2021-01-01 00:00:00+00:00,24.5,5,assume plan,0.1207430340557275,1249
2018-01-01 00:00:00+00:00,23.75,0.0,0,0.0,0,assume plan,0.75,1250
2018-03-01 00:00:00+00:00,23.75,0.0,0,0.0,0,assume plan,0.75,1250
2018-06-01 00:00:00+00:00,20.0,0.0,0,0.0,0,assume plan,0.75,1250
2018-10-01 00:00:00+00:00,23.75,0.0,0,0.0,0,assume plan,0.75,1250
2019-03-01 00:00:00+00:00,10.0,0.0,2019-03-01 00:00:00+00:00,10.0,0,assume plan,0.75,1250
2019-05-01 00:00:00+00:00,10.0,0.0,2019-05-01 00:00:00+00:00,10.0,0,assume plan,0.75,1250
2019-07-01 00:00:00+00:00,10.0,0.0,2019-07-01 00:00:00+00:00,10.0,0,assume plan,0.75,1250
2019-09-01 00:00:00+00:00,10.0,0.0,2019-09-01 00:00:00+00:00,10.0,0,assume plan,0.75,1250
2020-01-01 00:00:00+00:00,23.75,0.0,2020-01-01 00:00:00+00:00,23.75,0,assume plan,0.75,1250
2020-03-01 00:00:00+00:00,23.75,0.0,2020-03-01 00:00:00+00:00,23.75,0,assume plan,0.75,1250
2020-08-01 00:00:00+00:00,23.75,0.0,2020-08-01 00:00:00+00:00,23.75,0,assume plan,0.75,1250
2021-01-01 00:00:00+00:00,23.75,0.0,2021-01-01 00:00:00+00:00,23.75,0,assume plan,0.75,1250
2021-04-01 00:00:00+00:00,23.75,0.0,2021-04-01 00:00:00+00:00,23.75,0,assume plan,0.75,1250
2021-08-01 00:00:00+00:00,23.75,48.0,2021-08-01 00:00:00+00:00,23.75,0,assume plan,0.75,1250
2022-01-01 00:00:00+00:00,23.75,11.666,2022-01-01 00:00:00+00:00,23.75,0,assume plan,0.75,1250
2022-04-01 00:00:00+00:00,23.75,5.832999999999999,2022-04-01 00:00:00+00:00,23.75,0,assume plan,0.75,1250
2021-05-01 00:00:00+00:00,0.0,48.0,0,0.0,0,assume plan,0.75,1250
2022-02-01 00:00:00+00:00,0.0,5.832999999999999,0,0.0,0,assume plan,0.75,1250
2022-03-01 00:00:00+00:00,0.0,10.0,0,0.0,0,assume plan,0.75,1250
2022-05-01 00:00:00+00:00,0.0,5.832999999999999,0,0.0,0,assume plan,0.75,1250
2022-06-01 00:00:00+00:00,0.0,5.832999999999999,0,0.0,0,assume plan,0.75,1250
2022-07-01 00:00:00+00:00,0.0,5.832999999999999,0,0.0,0,assume plan,0.75,1250
2018-01-01 00:00:00+00:00,23.75,0.0,0,0.0,1,assume plan,0.75,1250
2018-03-01 00:00:00+00:00,23.75,0.0,0,0.0,1,assume plan,0.75,1250
2018-06-01 00:00:00+00:00,20.0,0.0,0,0.0,1,assume plan,0.75,1250
2018-10-01 00:00:00+00:00,23.75,0.0,0,0.0,1,assume plan,0.75,1250
2019-03-01 00:00:00+00:00,10.0,0.0,2019-03-01 00:00:00+00:00,10.0,1,assume plan,0.75,1250
2019-05-01 00:00:00+00:00,10.0,0.0,2019-05-01 00:00:00+00:00,10.0,1,assume plan,0.75,1250
2019-07-01 00:00:00+00:00,10.0,0.0,2019-07-01 00:00:00+00:00,10.0,1,assume plan,0.75,1250
2019-09-01 00:00:00+00:00,10.0,0.0,2019-09-01 00:00:00+00:00,10.0,1,assume plan,0.75,1250
2020-01-01 00:00:00+00:00,23.75,0.0,2020-01-01 00:00:00+00:00,23.75,1,assume plan,0.75,1250
2020-03-01 00:00:00+00:00,23.75,0.0,2020-03-01 00:00:00+00:00,23.75,1,assume plan,0.75,1250
2020-08-01 00:00:00+00:00,23.75,0.0,2020-08-01 00:00:00+00:00,23.75,1,assume plan,0.75,1250
2021-01-01 00:00:00+00:00,23.75,0.0,2021-01-01 00:00:00+00:00,23.75,1,assume plan,0.75,1250
2021-04-01 00:00:00+00:00,23.75,0.0,2021-04-01 00:00:00+00:00,23.75,1,assume plan,0.75,1250
2021-08-01 00:00:00+00:00,23.75,48.0,2021-08-01 00:00:00+00:00,23.75,1,assume plan,0.75,1250
2022-01-01 00:00:00+00:00,23.75,11.666,2022-01-01 00:00:00+00:00,23.75,1,assume plan,0.75,1250
2022-04-01 00:00:00+00:00,23.75,5.832999999999999,2022-04-01 00:00:00+00:00,23.75,1,assume plan,0.75,1250
2021-05-01 00:00:00+00:00,0.0,48.0,0,0.0,1,assume plan,0.75,1250
2022-02-01 00:00:00+00:00,0.0,5.832999999999999,0,0.0,1,assume plan,0.75,1250
2022-03-01 00:00:00+00:00,0.0,10.0,0,0.0,1,assume plan,0.75,1250
2022-05-01 00:00:00+00:00,0.0,5.832999999999999,0,0.0,1,assume plan,0.75,1250
2022-06-01 00:00:00+00:00,0.0,5.832999999999999,0,0.0,1,assume plan,0.75,1250
2022-07-01 00:00:00+00:00,0.0,5.832999999999999,0,0.0,1,assume plan,0.75,1250
2018-01-01 00:00:00+00:00,23.75,0.0,0,0.0,2,assume plan,0.625,1250
2018-03-01 00:00:00+00:00,23.75,0.0,0,0.0,2,assume plan,0.625,1250
2018-06-01 00:00:00+00:00,20.0,0.0,0,0.0,2,assume plan,0.625,1250
2018-10-01 00:00:00+00:00,23.75,0.0,0,0.0,2,assume plan,0.625,1250
2019-03-01 00:00:00+00:00,10.0,0.0,2019-03-01 00:00:00+00:00,10.0,2,assume plan,0.625,1250
2019-05-01 00:00:00+00:00,10.0,0.0,2019-05-01 00:00:00+00:00,10.0,2,assume plan,0.625,1250
2019-07-01 00:00:00+00:00,10.0,0.0,2019-07-01 00:00:00+00:00,10.0,2,assume plan,0.625,1250
2019-09-01 00:00:00+00:00,10.0,0.0,2019-09-01 00:00:00+00:00,10.0,2,assume plan,0.625,1250
2020-01-01 00:00:00+00:00,23.75,0.0,2020-01-01 00:00:00+00:00,23.75,2,assume plan,0.625,1250
2020-03-01 00:00:00+00:00,23.75,0.0,0,0.0,2,assume plan,0.625,1250
2020-08-01 00:00:00+00:00,23.75,0.0,0,0.0,2,assume plan,0.625,1250
2021-01-01 00:00:00+00:00,23.75,0.0,2021-01-01 00:00:00+00:00,23.75,2,assume plan,0.625,1250
2021-04-01 00:00:00+00:00,23.75,0.0,2021-04-01 00:00:00+00:00,23.75,2,assume plan,0.625,1250
2021-08-01 00:00:00+00:00,23.75,48.0,2021-08-01 00:00:00+00:00,23.75,2,assume plan,0.625,1250
2022-01-01 00:00:00+00:00,23.75,11.666,2022-01-01 00:00:00+00:00,23.75,2,assume plan,0.625,1250
2022-04-01 00:00:00+00:00,23.75,5.832999999999999,2022-04-01 00:00:00+00:00,23.75,2,assume plan,0.625,1250
2021-05-01 00:00:00+00:00,0.0,48.0,0,0.0,2,assume plan,0.625,1250
2022-02-01 00:00:00+00:00,0.0,5.832999999999999,0,0.0,2,assume plan,0.625,1250
2022-03-01 00:00:00+00:00,0.0,10.0,0,0.0,2,assume plan,0.625,1250
2022-05-01 00:00:00+00:00,0.0,5.832999999999999,0,0.0,2,assume plan,0.625,1250
2022-06-01 00:00:00+00:00,0.0,5.832999999999999,0,0.0,2,assume plan,0.625,1250
2022-07-01 00:00:00+00:00,0.0,5.832999999999999,0,0.0,2,assume plan,0.625,1250
2018-01-01 00:00:00+00:00,23.75,0.0,0,0.0,3,assume plan,0.5,1250
2018-03-01 00:00:00+00:00,23.75,0.0,0,0.0,3,assume plan,0.5,1250
2018-06-01 00:00:00+00:00,20.0,0.0,0,0.0,3,assume plan,0.5,1250
2018-10-01 00:00:00+00:00,23.75,0.0,0,0.0,3,assume plan,0.5,1250
2019-03-01 00:00:00+00:00,10.0,0.0,2019-03-01 00:00:00+00:00,10.0,3,assume plan,0.5,1250
2019-05-01 00:00:00+00:00,10.0,0.0,2019-05-01 00:00:00+00:00,10.0,3,assume plan,0.5,1250
2019-07-01 00:00:00+00:00,10.0,0.0,2019-07-01 00:00:00+00:00,10.0,3,assume plan,0.5,1250
2019-09-01 00:00:00+00:00,10.0,0.0,0,0.0,3,assume plan,0.5,1250
2020-01-01 00:00:00+00:00,23.75,0.0,2020-01-01 00:00:00+00:00,23.75,3,assume plan,0.5,1250
2020-03-01 00:00:00+00:00,23.75,0.0,0,0.0,3,assume plan,0.5,1250
2020-08-01 00:00:00+00:00,23.75,0.0,0,0.0,3,assume plan,0.5,1250
2021-01-01 00:00:00+00:00,23.75,0.0,2021-01-01 00:00:00+00:00,23.75,3,assume plan,0.5,1250
2021-04-01 00:00:00+00:00,23.75,0.0,2021-04-01 00:00:00+00:00,23.75,3,assume plan,0.5,1250
2021-08-01 00:00:00+00:00,23.75,48.0,2021-08-01 00:00:00+00:00,23.75,3,assume plan,0.5,1250
2022-01-01 00:00:00+00:00,23.75,11.666,2022-01-01 00:00:00+00:00,23.75,3,assume plan,0.5,1250
2022-04-01 00:00:00+00:00,23.75,5.832999999999999,0,0.0,3,assume plan,0.5,1250
2021-05-01 00:00:00+00:00,0.0,48.0,0,0.0,3,assume plan,0.5,1250
2022-02-01 00:00:00+00:00,0.0,5.832999999999999,0,0.0,3,assume plan,0.5,1250
2022-03-01 00:00:00+00:00,0.0,10.0,0,0.0,3,assume plan,0.5,1250
2022-05-01 00:00:00+00:00,0.0,5.832999999999999,0,0.0,3,assume plan,0.5,1250
2022-06-01 00:00:00+00:00,0.0,5.832999999999999,0,0.0,3,assume plan,0.5,1250
2022-07-01 00:00:00+00:00,0.0,5.832999999999999,0,0.0,3,assume plan,0.5,1250
2018-01-01 00:00:00+00:00,23.75,0.0,0,0.0,4,assume plan,0.4375,1250
2018-03-01 00:00:00+00:00,23.75,0.0,0,0.0,4,assume plan,0.4375,1250
2018-06-01 00:00:00+00:00,20.0,0.0,0,0.0,4,assume plan,0.4375,1250
2018-10-01 00:00:00+00:00,23.75,0.0,0,0.0,4,assume plan,0.4375,1250
2019-03-01 00:00:00+00:00,10.0,0.0,2019-03-01 00:00:00+00:00,10.0,4,assume plan,0.4375,1250
2019-05-01 00:00:00+00:00,10.0,0.0,2019-05-01 00:00:00+00:00,10.0,4,assume plan,0.4375,1250
2019-07-01 00:00:00+00:00,10.0,0.0,0,0.0,4,assume plan,0.4375,1250
2019-09-01 00:00:00+00:00,10.0,0.0,0,0.0,4,assume plan,0.4375,1250
2020-01-01 00:00:00+00:00,23.75,0.0,2020-01-01 00:00:00+00:00,23.75,4,assume plan,0.4375,1250
2020-03-01 00:00:00+00:00,23.75,0.0,0,0.0,4,assume plan,0.4375,1250
2020-08-01 00:00:00+00:00,23.75,0.0,0,0.0,4,assume plan,0.4375,1250
2021-01-01 00:00:00+00:00,23.75,0.0,2021-01-01 00:00:00+00:00,23.75,4,assume plan,0.4375,1250
2021-04-01 00:00:00+00:00,23.75,0.0,2021-04-01 00:00:00+00:00,23.75,4,assume plan,0.4375,1250
2021-08-01 00:00:00+00:00,23.75,48.0,2021-08-01 00:00:00+00:00,23.75,4,assume plan,0.4375,1250
2022-01-01 00:00:00+00:00,23.75,11.666,2022-01-01 00:00:00+00:00,23.75,4,assume plan,0.4375,1250
2022-04-01 00:00:00+00:00,23.75,5.832999999999999,0,0.0,4,assume plan,0.4375,1250
2021-05-01 00:00:00+00:00,0.0,48.0,0,0.0,4,assume plan,0.4375,1250
2022-02-01 00:00:00+00:00,0.0,5.832999999999999,0,0.0,4,assume plan,0.4375,1250
2022-03-01 00:00:00+00:00,0.0,10.0,0,0.0,4,assume plan,0.4375,1250
2022-05-01 00:00:00+00:00,0.0,5.832999999999999,0,0.0,4,assume plan,0.4375,1250
2022-06-01 00:00:00+00:00,0.0,5.832999999999999,0,0.0,4,assume plan,0.4375,1250
2022-07-01 00:00:00+00:00,0.0,5.832999999999999,0,0.0,4,assume plan,0.4375,1250
2018-01-01 00:00:00+00:00,23.75,0.0,0,0.0,5,assume plan,0.3125,1250
2018-03-01 00:00:00+00:00,23.75,0.0,0,0.0,5,assume plan,0.3125,1250
2018-06-01 00:00:00+00:00,20.0,0.0,0,0.0,5,assume plan,0.3125,1250
2018-10-01 00:00:00+00:00,23.75,0.0,0,0.0,5,assume plan,0.3125,1250
2019-03-01 00:00:00+00:00,10.0,0.0,0,0.0,5,assume plan,0.3125,1250
2019-05-01 00:00:00+00:00,10.0,0.0,0,0.0,5,assume plan,0.3125,1250
2019-07-01 00:00:00+00:00,10.0,0.0,0,0.0,5,assume plan,0.3125,1250
2019-09-01 00:00:00+00:00,10.0,0.0,0,0.0,5,assume plan,0.3125,1250
2020-01-01 00:00:00+00:00,23.75,0.0,2020-01-01 00:00:00+00:00,23.75,5,assume plan,0.3125,1250
2020-03-01 00:00:00+00:00,23.75,0.0,0,0.0,5,assume plan,0.3125,1250
2020-08-01 00:00:00+00:00,23.75,0.0,0,0.0,5,assume plan,0.3125,1250
2021-01-01 00:00:00+00:00,23.75,0.0,2021-01-01 00:00:00+00:00,23.75,5,assume plan,0.3125,1250
2021-04-01 00:00:00+00:00,23.75,0.0,2021-04-01 00:00:00+00:00,23.75,5,assume plan,0.3125,1250
2021-08-01 00:00:00+00:00,23.75,48.0,2021-08-01 00:00:00+00:00,23.75,5,assume plan,0.3125,1250
2022-01-01 00:00:00+00:00,23.75,11.666,2022-01-01 00:00:00+00:00,23.75,5,assume plan,0.3125,1250
2022-04-01 00:00:00+00:00,23.75,5.832999999999999,0,0.0,5,assume plan,0.3125,1250
2021-05-01 00:00:00+00:00,0.0,48.0,0,0.0,5,assume plan,0.3125,1250
2022-02-01 00:00:00+00:00,0.0,5.832999999999999,0,0.0,5,assume plan,0.3125,1250
2022-03-01 00:00:00+00:00,0.0,10.0,0,0.0,5,assume plan,0.3125,1250
2022-05-01 00:00:00+00:00,0.0,5.832999999999999,0,0.0,5,assume plan,0.3125,1250
2022-06-01 00:00:00+00:00,0.0,5.832999999999999,0,0.0,5,assume plan,0.3125,1250
2022-07-01 00:00:00+00:00,0.0,5.832999999999999,0,0.0,5,assume plan,0.3125,1250
2018-12-01 00:00:00+00:00,2.0,0.0,2018-12-01 00:00:00+00:00,2.0,0,assume plan,1.0,1251
2018-12-01 00:00:00+00:00,2.0,0.0,2018-12-01 00:00:00+00:00,2.0,1,assume plan,1.0,1251
2018-12-01 00:00:00+00:00,2.0,0.0,2018-12-01 00:00:00+00:00,2.0,2,assume plan,1.0,1251
2018-12-01 00:00:00+00:00,2.0,0.0,2018-12-01 00:00:00+00:00,2.0,3,assume plan,1.0,1251
2018-12-01 00:00:00+00:00,2.0,0.0,2018-12-01 00:00:00+00:00,2.0,4,assume plan,1.0,1251
2018-12-01 00:00:00+00:00,2.0,0.0,0,0.0,5,assume plan,0.0,1251
2019-01-01 00:00:00+00:00,20.0,0.0,2019-01-01 00:00:00+00:00,20.0,0,assume plan,1.0,1252
2021-04-01 00:00:00+00:00,0.0,4.0,0,0.0,0,assume plan,1.0,1252
2021-05-01 00:00:00+00:00,0.0,4.0,0,0.0,0,assume plan,1.0,1252
2021-06-01 00:00:00+00:00,0.0,4.0,0,0.0,0,assume plan,1.0,1252
2021-07-01 00:00:00+00:00,0.0,4.0,0,0.0,0,assume plan,1.0,1252
2021-08-01 00:00:00+00:00,0.0,4.0,0,0.0,0,assume plan,1.0,1252
2019-01-01 00:00:00+00:00,20.0,0.0,2019-01-01 00:00:00+00:00,20.0,1,assume plan,1.0,1252
2021-04-01 00:00:00+00:00,0.0,4.0,0,0.0,1,assume plan,1.0,1252
2021-05-01 00:00:00+00:00,0.0,4.0,0,0.0,1,assume plan,1.0,1252
2021-06-01 00:00:00+00:00,0.0,4.0,0,0.0,1,assume plan,1.0,1252
2021-07-01 00:00:00+00:00,0.0,4.0,0,0.0,1,assume plan,1.0,1252
2021-08-01 00:00:00+00:00,0.0,4.0,0,0.0,1,assume plan,1.0,1252
2019-01-01 00:00:00+00:00,20.0,0.0,2019-01-01 00:00:00+00:00,20.0,2,assume plan,1.0,1252
2021-04-01 00:00:00+00:00,0.0,4.0,0,0.0,2,assume plan,1.0,1252
2021-05-01 00:00:00+00:00,0.0,4.0,0,0.0,2,assume plan,1.0,1252
2021-06-01 00:00:00+00:00,0.0,4.0,0,0.0,2,assume plan,1.0,1252
2021-07-01 00:00:00+00:00,0.0,4.0,0,0.0,2,assume plan,1.0,1252
2021-08-01 00:00:00+00:00,0.0,4.0,0,0.0,2,assume plan,1.0,1252
2019-01-01 00:00:00+00:00,20.0,0.0,2019-01-01 00:00:00+00:00,20.0,3,assume plan,1.0,1252
2021-04-01 00:00:00+00:00,0.0,4.0,0,0.0,3,assume plan,1.0,1252
2021-05-01 00:00:00+00:00,0.0,4.0,0,0.0,3,assume plan,1.0,1252
2021-06-01 00:00:00+00:00,0.0,4.0,0,0.0,3,assume plan,1.0,1252
2021-07-01 00:00:00+00:00,0.0,4.0,0,0.0,3,assume plan,1.0,1252
2021-08-01 00:00:00+00:00,0.0,4.0,0,0.0,3,assume plan,1.0,1252
2019-01-01 00:00:00+00:00,20.0,0.0,2019-01-01 00:00:00+00:00,20.0,4,assume plan,1.0,1252
2021-04-01 00:00:00+00:00,0.0,4.0,0,0.0,4,assume plan,1.0,1252
2021-05-01 00:00:00+00:00,0.0,4.0,0,0.0,4,assume plan,1.0,1252
2021-06-01 00:00:00+00:00,0.0,4.0,0,0.0,4,assume plan,1.0,1252
2021-07-01 00:00:00+00:00,0.0,4.0,0,0.0,4,assume plan,1.0,1252
2021-08-01 00:00:00+00:00,0.0,4.0,0,0.0,4,assume plan,1.0,1252
2019-01-01 00:00:00+00:00,20.0,0.0,2019-01-01 00:00:00+00:00,20.0,5,assume plan,1.0,1252
2021-04-01 00:00:00+00:00,0.0,4.0,0,0.0,5,assume plan,1.0,1252
2021-05-01 00:00:00+00:00,0.0,4.0,0,0.0,5,assume plan,1.0,1252
2021-06-01 00:00:00+00:00,0.0,4.0,0,0.0,5,assume plan,1.0,1252
2021-07-01 00:00:00+00:00,0.0,4.0,0,0.0,5,assume plan,1.0,1252
2021-08-01 00:00:00+00:00,0.0,4.0,0,0.0,5,assume plan,1.0,1252
2018-01-01 00:00:00+00:00,20.0,0.0,0,0.0,0,assume plan,0.7012903225806452,1253
2018-02-01 00:00:00+00:00,40.0,0.0,0,0.0,0,assume plan,0.7012903225806452,1253
2018-03-01 00:00:00+00:00,40.0,0.0,0,0.0,0,assume plan,0.7012903225806452,1253
2018-05-01 00:00:00+00:00,60.0,0.0,0,0.0,0,assume plan,0.7012903225806452,1253
2018-06-01 00:00:00+00:00,20.0,0.0,0,0.0,0,assume plan,0.7012903225806452,1253
2018-07-01 00:00:00+00:00,20.0,0.0,0,0.0,0,assume plan,0.7012903225806452,1253
2018-08-01 00:00:00+00:00,80.0,0.0,0,0.0,0,assume plan,0.7012903225806452,1253
2018-11-01 00:00:00+00:00,20.0,0.0,2018-11-01 00:00:00+00:00,20.0,0,assume plan,0.7012903225806452,1253
2018-12-01 00:00:00+00:00,40.0,0.0,2018-12-01 00:00:00+00:00,40.0,0,assume plan,0.7012903225806452,1253
2019-01-01 00:00:00+00:00,20.0,0.0,2019-01-01 00:00:00+00:00,20.0,0,assume plan,0.7012903225806452,1253
2019-02-01 00:00:00+00:00,40.0,0.0,2019-02-01 00:00:00+00:00,40.0,0,assume plan,0.7012903225806452,1253
2019-03-01 00:00:00+00:00,40.0,0.0,2019-03-01 00:00:00+00:00,40.0,0,assume plan,0.7012903225806452,1253
2019-04-01 00:00:00+00:00,20.0,0.0,2019-04-01 00:00:00+00:00,20.0,0,assume plan,0.7012903225806452,1253
2019-05-01 00:00:00+00:00,38.75,0.0,2019-05-01 00:00:00+00:00,40.0,0,assume plan,0.7012903225806452,1253
